steady_aveTw,steady_areaFraction,sine_1_aveTw,sine_1_areaFraction,sine_4_aveTw,sine_4_areaFraction,sine_8_aveTw,sine_8_areaFraction,square_1_aveTw,square_1_areaFraction,square_4_aveTw,square_4_areaFraction,square_8_aveTw,square_8_areaFraction
8.30978158755556,0.0118406391349161,7.06190290633333,0.0146129191048905,6.84578950677778,0.012825927033632,6.28950241355556,0.0140963922125674,7.79681979322222,0.0124104692915917,8.07805654966667,0.0133439813573514,8.25372752844444,0.0141573273599411
8.68325491733333,0.0113975116314519,7.379291801,0.0120422755311415,7.15346543966667,0.012707480441139,6.57217667933333,0.0113952957795862,8.14723866033333,0.0132140857139537,8.441115271,0.0142175431839199,8.62468157466667,0.0133359491544195
9.05672824711111,0.0103726610706986,7.69668069566667,0.0134277665260964,7.46114137255556,0.0115618937928425,6.85485094511111,0.0117801918758114,8.49765752744444,0.0133458767351242,8.80417399233333,0.0124775922380766,8.99563562088889,0.0133973228757784
9.43020157688889,0.00971790194357603,8.01406959033333,0.0130266544149177,7.76881730544445,0.0120145497327012,7.13752521088889,0.0115621009409738,8.84807639455556,0.0131006670468858,9.16723271366667,0.0133369767166465,9.36658966711111,0.0139528940403972
9.80367490666667,0.00951708858340889,8.331458485,0.0124039070463694,8.07649323833333,0.0116596884421804,7.42019947666667,0.0113878625265101,9.19849526166667,0.0121925188366955,9.530291435,0.0125960506926001,9.73754371333333,0.0134178944081019
10.1771482364444,0.0093148393824287,8.64884737966667,0.0128602193810033,8.38416917122222,0.0113227803749049,7.70287374244444,0.0100793475134059,9.54891412877778,0.0117847648492147,9.89335015633333,0.0120067661303059,10.1084977595555,0.0137756817536373
10.5506215662222,0.00799858113577883,8.96623627433333,0.010923892067569,8.69184510411111,0.0124913419510918,7.98554800822222,0.0109215855134356,9.89933299588889,0.0115009915201928,10.2564088776667,0.011426098875371,10.4794518057778,0.0123946390649666
10.924094896,0.00809821555712726,9.283625169,0.0106388458243466,8.999521037,0.0113009957904925,8.268222274,0.0100157508615344,10.249751863,0.0105793542325817,10.619467599,0.0106516166553934,10.850405852,0.0110021072122076
11.2975682257778,0.00700025280603212,9.60101406366667,0.0104229561420423,9.30719696988889,0.0107178088464123,8.55089653977778,0.0114567674079839,10.6001707301111,0.00968680966530595,10.9825263203333,0.0092376084014962,11.2213598982222,0.00990009568794865
11.6710415555556,0.00667025648077281,9.91840295833333,0.00947781823913229,9.61487290277778,0.0111781614573793,8.83357080555555,0.0108864747928415,10.9505895972222,0.00920286185049283,11.3455850416667,0.00877828681184693,11.5923139444444,0.00855461158119101
12.0445148853333,0.00682971925265319,10.235791853,0.00785579480739646,9.92254883566667,0.00950374326519333,9.11624507133333,0.0115765396513866,11.3010084643333,0.00762458967969818,11.708643763,0.00794624405563688,11.9632679906667,0.00757442785563983
12.4179882151111,0.00644666979901863,10.5531807476667,0.00752712224803969,10.2302247685556,0.00862063436275739,9.39891933711111,0.0109789701930207,11.6514273314444,0.00765893522773095,12.0717024843333,0.00762998160043431,12.3342220368889,0.00741172561182909
12.7914615448889,0.00593055054038009,10.8705696423333,0.00684881828010316,10.5379007014445,0.00694678864055232,9.68159360288889,0.00962351196316323,12.0018461985556,0.00732025974795275,12.4347612056667,0.00711127372849244,12.7051760831111,0.0073561127374674
13.1649348746667,0.00535916520666952,11.187958537,0.00691979932446361,10.8455766343333,0.00776940552274641,9.96426786866667,0.00944682569697565,12.3522650656667,0.00681527038190974,12.797819927,0.00689566815694578,13.0761301293333,0.00656960140270323
13.5384082044444,0.00556200260404015,11.5053474316667,0.00609325981665411,11.1532525672222,0.00663222252607198,10.2469421344445,0.00841060846741452,12.7026839327778,0.0063571480167296,13.1608786483333,0.00661766417970578,13.4470841755556,0.00612938182532957
13.9118815342222,0.00507656106332423,11.8227363263333,0.00641259367129601,11.4609285001111,0.00683566907455774,10.5296164002222,0.00701526010376572,13.0531027998889,0.00635784274581582,13.5239373696667,0.00645463199153524,13.8180382217778,0.0061049805139394
14.285354864,0.00487849488966327,12.140125221,0.0064976250197765,11.768604433,0.00607338372075821,10.812290666,0.00696785140522616,13.403521667,0.00612082332868122,13.886996091,0.00622880469697787,14.188992268,0.00550373252954406
14.6588281937778,0.00474878494767656,12.4575141156667,0.0056256658729856,12.0762803658889,0.00580860823798917,11.0949649317778,0.0066458517536761,13.7539405341111,0.00618399284280795,14.2500548123333,0.00578841308512015,14.5599463142222,0.00526709673825689
15.0323015235556,0.00458098065446605,12.7749030103333,0.00600967181967817,12.3839562987778,0.00615270836781823,11.3776391975556,0.00546940330707042,14.1043594012222,0.00573434185569851,14.6131135336667,0.00517952609247818,14.9309003604444,0.0049596356246138
15.4057748533333,0.00463483356162929,13.092291905,0.00543713617841311,12.6916322316667,0.00552929914879698,11.6603134633333,0.00549262340608847,14.4547782683333,0.00520876847195345,14.976172255,0.00514669958803459,15.3018544066667,0.00468083228917491
15.7792481831111,0.00426305801163462,13.4096807996667,0.00504767271787353,12.9993081645556,0.00521421635696767,11.9429877291111,0.00566882173258995,14.8051971354444,0.00520626004749012,15.3392309763333,0.0045589611864695,15.6728084528889,0.004363746917899
16.1527215128889,0.00392425354692791,13.7270696943333,0.00521938663631876,13.3069840974445,0.00493768083353314,12.2256619948889,0.0049729416598273,15.1556160025556,0.00475131466792356,15.7022896976667,0.00430048858514261,16.0437624991111,0.00405500413876246
16.5261948426667,0.00367305118647311,14.044458589,0.00471793551953676,13.6146600303333,0.00482964206972368,12.5083362606667,0.0047577314459314,15.5060348696667,0.00408719625621382,16.065348419,0.00396268806801016,16.4147165453333,0.003779865571339
16.8996681724444,0.00358438539856464,14.3618474836667,0.00473609461357506,13.9223359632222,0.00484761869323521,12.7910105264445,0.004607272504548,15.8564537367778,0.0039301759545315,16.4284071403333,0.00381482242649735,16.7856705915556,0.00357444647113567
17.2731415022222,0.00337569731634354,14.6792363783333,0.00429000344340691,14.2300118961111,0.00426289237074635,13.0736847922222,0.00460895146507581,16.2068726038889,0.00371526654194362,16.7914658616667,0.0035243610122366,17.1566246377778,0.0033710584047529
17.646614832,0.00305512746139358,14.996625273,0.00410859094679288,14.537687829,0.00395754392659001,13.356359058,0.00403420034008071,16.557291471,0.00348438631477972,17.154524583,0.00329895934317053,17.527578684,0.00304129876491115
18.0200881617778,0.00293688622431591,15.3140141676667,0.00377537650123014,14.8453637618889,0.00383620705451401,13.6390333237778,0.0043270619775879,16.9077103381111,0.00315901069030448,17.5175833043333,0.00306949229415166,17.8985327302222,0.00290300125292735
18.3935614915555,0.00300888533092752,15.6314030623333,0.00339577253369636,15.1530396947778,0.00376901111018297,13.9217075895556,0.00394715468661162,17.2581292052222,0.00317605797599174,17.8806420256667,0.00280797815080834,18.2694867764444,0.00272973889007172
18.7670348213333,0.00289618589789614,15.948791957,0.00341254647494231,15.4607156276667,0.00337641382793095,14.2043818553333,0.00378022228928172,17.6085480723333,0.0028386391502857,18.243700747,0.00254807430561822,18.6404408226667,0.0024988028622839
19.1405081511111,0.00267668736510821,16.2661808516667,0.0030142581702775,15.7683915605556,0.00318883013483652,14.4870561211111,0.00361741652538128,17.9589669394444,0.00272575292786708,18.6067594683333,0.00250750300379904,19.0113948688889,0.0023588252503896
19.5139814808889,0.002613855550499,16.5835697463333,0.00276962781166267,16.0760674934444,0.00307079111174641,14.7697303868889,0.00345398754204552,18.3093858065556,0.00238851418793763,18.9698181896667,0.00230821190128242,19.3823489151111,0.00227533504065193
19.8874548106667,0.00237391077201366,16.900958641,0.00269952615701464,16.3837434263333,0.00283091539043603,15.0524046526667,0.00327551258163113,18.6598046736667,0.00230994893010639,19.332876911,0.00227012454355151,19.7533029613333,0.00216613340866047
20.2609281404444,0.002359642024999,17.2183475356667,0.00242828137129358,16.6914193592222,0.00279158728947153,15.3350789184444,0.00309506917412145,19.0102235407778,0.00216795362627404,19.6959356323333,0.00209898601754809,20.1242570075556,0.00203303035337975
20.6344014702222,0.00219361574038743,17.5357364303333,0.00238003832333909,16.9990952921111,0.00260370450697115,15.6177531842222,0.00297427665306284,19.3606424078889,0.00212432766735746,20.0589943536667,0.00194133472825786,20.4952110537778,0.0019651095794266
21.0078748,0.00219685232990902,17.853125325,0.00229206766536922,17.306771225,0.00249093851233228,15.90042745,0.0028819924063823,19.711061275,0.00206241895086635,20.422053075,0.0019044228714053,20.8661651,0.0018593342303676
21.3813481297778,0.00210601126055524,18.1705142196667,0.00211167448798474,17.6144471578889,0.00236773229942604,16.1831017157778,0.0027942819150543,20.0614801421111,0.00200545386443071,20.7851117963333,0.001851362377814,21.2371191462222,0.00187095050497706
21.7548214595555,0.00190110158492259,18.4879031143333,0.0020323040001552,17.9221230907778,0.00215739215012978,16.4657759815556,0.00265199429552751,20.4118990092222,0.00184312096426155,21.1481705176667,0.00174508457874296,21.6080731924445,0.00176005097775432
22.1282947893333,0.00177733558778367,18.805292009,0.00199002237026624,18.2297990236667,0.00202406177060836,16.7484502473333,0.00252081440109812,20.7623178763333,0.00175743006377352,21.511229239,0.00169194369571312,21.9790272386667,0.00167296600904905
22.5017681191111,0.00175919774307951,19.1226809036667,0.00188781524496722,18.5374749565556,0.00199558127132178,17.0311245131111,0.00253824041720539,21.1127367434444,0.001681810026149,21.8742879603333,0.00163919726129531,22.3499812848889,0.00169593344925251
22.8752414488889,0.00160356015490457,19.4400697983333,0.001819061399435,18.8451508894444,0.00196572013671221,17.3137987788889,0.00240215737039448,21.4631556105556,0.00162682496916831,22.2373466816667,0.00150926544211014,22.7209353311111,0.00157061962954718
23.2487147786667,0.0015053804049714,19.757458693,0.00176334935165535,19.1528268223333,0.00188279797443922,17.5964730446667,0.00231398461770384,21.8135744776667,0.00154842453956861,22.600405403,0.00145894200528721,23.0918893773333,0.00144200618684388
23.6221881084444,0.00147045733028838,20.0748475876667,0.00165685510406629,19.4605027552222,0.00175451832524072,17.8791473104444,0.00217059920321769,22.1639933447778,0.00144488412171165,22.9634641243333,0.00143319975924994,23.4628434235556,0.00139468055593356
23.9956614382222,0.00138298692434283,20.3922364823333,0.00157439763181991,19.7681786881111,0.00167167101426394,18.1618215762222,0.00214730647377748,22.5144122118889,0.00135588300936955,23.3265228456667,0.00135239832149572,23.8337974697778,0.00131469179129348
24.369134768,0.00136783645402997,20.709625377,0.00152257329289325,20.075854621,0.00162021892433175,18.444495842,0.00201329043499206,22.864831079,0.00130201371061146,23.689581567,0.00131193321781058,24.204751516,0.00136357584972325
24.7426080977778,0.00142650029747353,21.0270142716667,0.00152139967176759,20.3835305538889,0.0015308538242966,18.7271701077778,0.00194037679316865,23.2152499461111,0.00133294879459741,24.0526402883333,0.00127432103372388,24.5757055622222,0.0012989819928476
25.1160814275556,0.00122683185402258,21.3444031663333,0.00138671887394429,20.6912064867778,0.00148389714906596,19.0098443735555,0.00193700466158186,23.5656688132222,0.00128005061982809,24.4156990096667,0.00117663099987631,24.9466596084444,0.00123530597064064
25.4895547573333,0.00121746600996679,21.661792061,0.0013233668089356,20.9988824196667,0.00135849068701834,19.2925186393333,0.00170887868717093,23.9160876803333,0.00120346156180721,24.778757731,0.00118605142544909,25.3176136546667,0.00119877954150254
25.8630280871111,0.00123347731945302,21.9791809556667,0.00127909296776855,21.3065583525556,0.0012672098097446,19.5751929051111,0.00167061168112842,24.2665065474444,0.00118829877533207,25.1418164523333,0.00120100134547573,25.6885677008889,0.00118495791484386
26.2365014168889,0.00113960149146175,22.2965698503333,0.00122769166664298,21.6142342854444,0.00130284791794879,19.8578671708889,0.00160729580641934,24.6169254145556,0.0011065310140238,25.5048751736667,0.00108558975720657,26.0595217471111,0.00114464939073725
26.6099747466667,0.00103417869251677,22.613958745,0.00121562971512814,21.9219102183333,0.00121577485457508,20.1405414366667,0.00152010393966221,24.9673442816667,0.00110045590969401,25.867933895,0.00110073910898882,26.4304757933333,0.00103448149218295
26.9834480764444,0.00101448811163613,22.9313476396667,0.00112774066524385,22.2295861512222,0.00118487521534498,20.4232157024444,0.0014310165337822,25.3177631487778,0.00110533211709185,26.2309926163333,0.000958213824727012,26.8014298395556,0.000992906601103526
27.3569214062222,0.000966767441899285,23.2487365343333,0.00111434250675435,22.5372620841111,0.00118550027423156,20.7058899682222,0.00133511528201821,25.6681820158889,0.00103263299014571,26.5940513376667,0.00105508755627594,27.1723838857778,0.000955110934161685
27.730394736,0.0010076435305033,23.566125429,0.00106095681674735,22.844938017,0.00112830857945512,20.988564234,0.00120477561857357,26.018600883,0.00100739976513289,26.957110059,0.000942438495981241,27.543337932,0.000946069643262303
28.1038680657778,0.00084866621173056,23.8835143236667,0.00112918187933165,23.1526139498889,0.00110218790682308,21.2712384997778,0.00118222456547109,26.3690197501111,0.00101381676378877,27.3201687803333,0.000904637426478299,27.9142919782222,0.000925641517017205
28.4773413955555,0.00079438290901528,24.2009032183333,0.000946716359968633,23.4602898827778,0.00107980057579437,21.5539127655556,0.00108841813232986,26.7194386172222,0.000917785036159274,27.6832275016667,0.000896385464591843,28.2852460244445,0.000931405107627018
28.8508147253333,0.000784676360706228,24.518292113,0.00093605212467983,23.7679658156667,0.00103845715176043,21.8365870313333,0.00113949047851682,27.0698574843333,0.000903959762840311,28.046286223,0.000856032153523948,28.6562000706667,0.000869634168105323
29.2242880551111,0.000737063973693525,24.8356810076667,0.000966470240780443,24.0756417485556,0.000994703361735554,22.1192612971111,0.00113067515182919,27.4202763514444,0.000847451356073193,28.4093449443333,0.000778598688090241,29.0271541168889,0.000830178007851441
29.5977613848889,0.000713623006523832,25.1530699023333,0.000928366472103364,24.3833176814444,0.00100462631768682,22.4019355628889,0.00106462088751466,27.7706952185556,0.000881795275389565,28.7724036656667,0.000771289693408898,29.3981081631111,0.000809365372657525
29.9712347146667,0.000662410884730428,25.470458797,0.000874239778408563,24.6909936143333,0.000903917613938324,22.6846098286667,0.00107697936575189,28.1211140856667,0.000787242035495588,29.135462387,0.000835027889696155,29.7690622093333,0.000813275965451015
30.3447080444444,0.000676887552142387,25.7878476916667,0.000889360559550718,24.9986695472222,0.000885348110943367,22.9672840944444,0.00103296907300807,28.4715329527778,0.000824725985735811,29.4985211083333,0.000736708808016777,30.1400162555556,0.00071152022017347
30.7181813742222,0.000607151504483227,26.1052365863333,0.000827442828445724,25.3063454801111,0.000870552205977888,23.2499583602222,0.00102281521924648,28.8219518198889,0.000840033571295502,29.8615798296667,0.000766385182139161,30.5109703017778,0.000665453495188586
31.091654704,0.000586797779815407,26.422625481,0.000830505660594648,25.614021413,0.000809062910224258,23.532632626,0.000915943747212557,29.172370687,0.000725230449171207,30.224638551,0.000681035471981302,30.881924348,0.000630448111337915
31.4651280337778,0.000569892080778207,26.7400143756667,0.000825948719382848,25.9216973458889,0.000861199018359234,23.8153068917778,0.000870507949304668,29.5227895541111,0.000698246252831266,30.5876972723333,0.000609134702147229,31.2528783942222,0.000562112308888058
31.8386013635555,0.000497086456708861,27.0574032703333,0.000808034646344125,26.2293732787778,0.000777560229726478,24.0979811575555,0.000778074748590742,29.8732084212222,0.000700990072977741,30.9507559936667,0.000608002485408177,31.6238324404444,0.000552271484454072
32.2120746933333,0.000515996951250141,27.374792165,0.00075281031014399,26.5370492116667,0.000803734297154246,24.3806554233333,0.000820436105305244,30.2236272883333,0.00060931388986182,31.313814715,0.000544114046172263,31.9947864866667,0.000549179626292474
32.5855480231111,0.000488029706349888,27.6921810596667,0.000752292353537494,26.8447251445555,0.000771007492917551,24.6633296891111,0.000804247865694813,30.5740461554444,0.000582021728557106,31.6768734363333,0.000545198184305511,32.3657405328889,0.000502628420675987
32.9590213528889,0.000476710246873044,28.0095699543333,0.000714689988806532,27.1524010774444,0.00071152914403917,24.9460039548889,0.000739915208186131,30.9244650225556,0.000545600773571662,32.0399321576667,0.000514460229591093,32.7366945791111,0.000420288011212063
33.3324946826667,0.000454928888062758,28.326958849,0.000745716237817625,27.4600770103333,0.000764689327522222,25.2286782206667,0.000765837322146405,31.2748838896667,0.000519155194959114,32.402990879,0.000399606788414721,33.1076486253333,0.000383988339325295
33.7059680124444,0.00042521995704334,28.6443477436667,0.000682686278264035,27.7677529432222,0.000695011001574074,25.5113524864444,0.0007501637144897,31.6253027567778,0.000441845352765762,32.7660496003333,0.000427389050549766,33.4786026715556,0.000310120300164122
34.0794413422222,0.000391346952056856,28.9617366383333,0.000605672432056377,28.0754288761111,0.000684795674733129,25.7940267522222,0.000759246706800984,31.9757216238889,0.00042659349384167,33.1291083216667,0.000357255882581776,33.8495567177778,0.000303144802458991
34.452914672,0.000400662333493638,29.279125533,0.000581017478127345,28.383104809,0.000671954625155708,26.076701018,0.000725278191661467,32.326140491,0.000410472235467757,33.492167043,0.000371602179821828,34.220510764,0.000243192989650581
34.8263880017778,0.000352188127686136,29.5965144276667,0.000490728940169341,28.6907807418889,0.000656331122121157,26.3593752837778,0.00068080267715286,32.6765593581111,0.000340372162359762,33.8552257643333,0.000282267882275214,34.5914648102222,0.000210626166222145
35.1998613315556,0.000311258669880703,29.9139033223333,0.000521224077788641,28.9984566747778,0.000607203641117486,26.6420495495556,0.000702886827992545,33.0269782252222,0.00033782242712642,34.2182844856667,0.000263926636265332,34.9624188564445,0.000188806328531206
35.5733346613333,0.000329656220633464,30.231292217,0.000508537439032643,29.3061326076667,0.000568884682619632,26.9247238153333,0.000613793824219903,33.3773970923333,0.000307241945596008,34.581343207,0.000253632064282524,35.3333729026667,0.000186274723862533
35.9468079911111,0.000299237643929365,30.5486811116667,0.00049423013410196,29.6138085405556,0.000562078876021009,27.2073980811111,0.000614061198261519,33.7278159594444,0.000326836652118122,34.9444019283333,0.000225167535855187,35.7043269488889,0.000133124496616755
36.3202813208889,0.000278717939437528,30.8660700063333,0.000450621482197845,29.9214844734444,0.000499659120769373,27.4900723468889,0.000623530232540416,34.0782348265556,0.00025995695721388,35.3074606496667,0.000197996473044947,36.0752809951111,0.000192436272852847
36.6937546506667,0.000273055938680528,31.183458901,0.00040417706181661,30.2291604063333,0.000523124865822102,27.7727466126667,0.000601973767119963,34.4286536936667,0.000261451269585159,35.670519371,0.000219426837502102,36.4462350413333,0.000148744687583619
37.0672279804444,0.000279699382874935,31.5008477956667,0.00039402076275587,30.5368363392222,0.000521792864013002,28.0554208784444,0.000551073202363696,34.7790725607778,0.000268472906562516,36.0335780923333,0.000159688896682911,36.8171890875556,0.000148930926276143
37.4407013102222,0.000227433827225635,31.8182366903333,0.000342585258074012,30.8445122721111,0.000473674187963863,28.3380951442222,0.000581710409932763,35.1294914278889,0.000226380570405993,36.3966368136667,0.000164104536960919,37.1881431337778,0.000136562085553214
37.81417464,0.00022928152154072,32.135625585,0.000368456768051857,31.152188205,0.000411171085959066,28.62076941,0.000568648578750667,35.479910295,0.000202905080878231,36.759695535,0.000176111547499528,37.55909718,0.000135341938856333
38.1876479697778,0.000241826390290234,32.4530144796667,0.00031108312446778,31.4598641378889,0.000386098025767021,28.9034436757778,0.000562499933911966,35.8303291621111,0.000189634066227308,37.1227542563333,0.000131798544090795,37.9300512262222,0.000135559796116087
38.5611212995556,0.000239867236554503,32.7704033743333,0.000265253228327608,31.7675400707778,0.000367230840187872,29.1861179415555,0.000544812200695101,36.1807480292222,0.000187489540457499,37.4858129776667,0.000127390848987811,38.3010052724444,0.000131123663026709
38.9345946293333,0.000196628383915521,33.087792269,0.00025151328901881,32.0752160036667,0.000353754652201361,29.4687922073333,0.000518616073774576,36.5311668963333,0.000171056464632525,37.848871699,0.000140903554635453,38.6719593186667,0.000127818771614202
39.3080679591111,0.000163576985167531,33.4051811636667,0.000237936382440224,32.3828919365556,0.000316890724088896,29.7514664731111,0.000531594615132521,36.8815857634444,0.00017455310893629,38.2119304203333,0.000128501187445462,39.0429133648889,0.000112648254785171
39.6815412888889,0.000179568895443625,33.7225700583333,0.000202269481426346,32.6905678694444,0.000274372454672052,30.0341407388889,0.000483892577569741,37.2320046305556,0.000157424279342647,38.5749891416667,0.000128380592683639,39.4138674111111,0.000147641650642028
40.0550146186667,0.000152646074113885,34.039958953,0.000193622805562544,32.9982438023333,0.000247401116636677,30.3168150046667,0.000456225846864399,37.5824234976667,0.000162048069911839,38.938047863,0.000183820392280376,39.7848214573333,0.000110404935278874
40.4284879484444,0.000140650934287458,34.3573478476667,0.000211640588627542,33.3059197352222,0.000251507488755538,30.5994892704444,0.000419567526763327,37.9328423647778,0.000173131648704451,39.3011065843333,0.000127758118931015,40.1557755035556,0.000140447528600593
40.8019612782222,0.000133436957409871,34.6747367423333,0.000157506355678962,33.6135956681111,0.000226382482908592,30.8821635362222,0.000392582622718573,38.2832612318889,0.000160065325657992,39.6641653056667,0.000119477516890216,40.5267295497778,0.000124404133147544
41.175434608,0.000124102779842644,34.992125637,0.000175974077633199,33.921271601,0.000186954647666364,31.164837802,0.00036511729304072,38.633680099,0.000163336718723805,40.027224027,0.000146866532235413,40.897683596,0.000147405375458757
41.5489079377778,0.000138411334648727,35.3095145316667,0.00016784432292873,34.2289475338889,0.000173618340800549,31.4475120677778,0.000358276476681779,38.9840989661111,0.000157646198292466,40.3902827483333,0.000119422769039054,41.2686376422222,0.000140833929818361
41.9223812675556,0.000149866203905482,35.6269034263333,0.000150161973839859,34.5366234667778,0.000153228174686946,31.7301863335555,0.000337115472849905,39.3345178332222,0.000138112017465605,40.7533414696667,0.000135254657966114,41.6395916884444,0.000118637092089239
42.2958545973333,0.000114011482539914,35.944292321,0.000122214986125095,34.8442993996667,0.000159090403969816,32.0128605993333,0.000315399688244818,39.6849367003333,0.000125790655081648,41.116400191,8.44710218227043E-05,42.0105457346667,0.000128961144376934
42.6693279271111,9.24379761844848E-05,36.2616812156667,0.000152376243291216,35.1519753325555,0.000133324879374109,32.2955348651111,0.000323970958133732,40.0353555674444,0.00012554853480508,41.4794589123333,8.00136078902391E-05,42.3814997808889,9.48929079002863E-05
43.0428012568889,8.89289983587115E-05,36.5790701103333,0.000161578440159349,35.4596512654444,0.000130922639503541,32.5782091308889,0.000320528722880217,40.3857744345556,0.000111180600641658,41.8425176336667,8.83777958065696E-05,42.7524538271111,0.000118775429283651
43.4162745866667,8.71216659549062E-05,36.896459005,0.000154656564547956,35.7673271983333,0.000141987433677454,32.8608833966667,0.000293808008881219,40.7361933016667,9.82396783750857E-05,42.205576355,0.000108810072530781,43.1234078733333,0.000109984885032698
