column0,cell2_z2,cell3_z2,cell4_z2,cell5_z2,cell6_z2,cell7_z2,cell8_z2,cell9_z2
10.75,0.00207276652404783,0.00981154150011451,0.00533612562292389,0.00319377844528747,0.00422480218316034,0.00398616456663623,0.00386335640819701,0.00241945244549521
11,0.00407487832636097,0.00752361120148345,0.00978148734316836,0.0120326131661534,0.0105075831593173,0.0113621572674326,0.00350545276235225,0.00955456628258607
11.25,0.00221011875366482,0.00718777905643637,0.00431407945311786,0.00329360964890712,0.00420894994936614,0.0113128530133333,0.00180773796954427,0.00172979541397939
11.5,0.00234776849548931,0.0106229159660507,0.0107634770890682,0.00956948784189824,0.00666220997739018,0.014115873254563,0.00682646848670182,0.00403602238070398
11.75,0.00217177449012205,0.00834559383577079,0.0099648857542231,0.0114399099606688,0.0124559449473269,0.00570033757378883,0.000971335755973779,0.00425841415706721
12,0.0036123099656984,0.0118066154987336,0.0109046292343451,0.0124886342806256,0.00463772879575796,0.0140647459105523,0.013818636465776,0.00385799328688613
12.25,0.00221806226007308,0.00295493923057315,0.00844785972194074,0.00882318931584382,0.00739170809330319,0.00156708862050051,0.00238314752451899,0.0024559459756621
12.5,0.00224303977443985,0.00317349004183563,0.00924164105810424,0.0071508602285863,0.00722974095213346,0.00763702979450702,0.00259625356600071,0.00615967555064773
12.75,0.00196399236800981,0.00396037278371955,0.00285132431436101,0.0112518080043681,0.00163529395681477,0.010895859777519,0.00149620857705798,0.00411676937910402
13,0.00290490200249263,0.00479798446939642,0.0123722250367532,0.00647728388572596,0.0048546429438217,0.0110466053010904,0.00850962171616735,0.0100373426814368
13.25,0.00189890251249174,0.00681581928631183,0.00890438405643011,0.00673324201664594,0.00294437134429949,0.000999805292840329,0.00545485968309759,0.00247204161051466
13.5,0.00209184009983973,0.0021975353322347,0.00330332701445929,0.00560156813726289,0.00401715462714013,0.00626397190388739,0.00462306918984313,0.00331033702839685
13.75,0.00224400791658063,0.00655926226760363,0.00783828687178976,0.0054435390182697,0.00553171253723816,0.0113385216093193,0.00792733303997241,0.00735838973912661
14,0.0026919430828988,0.00230214545239087,0.0033220986870935,0.00239284834257403,0.0064849305468639,0.00709646279275743,0.00693253762480749,0.00664350863543733
14.25,0.00156981868526135,0.00731137379023699,0.00263333337560087,0.00457925741703699,0.00581004603205101,0.00514303739384817,0.000972389387853727,0.00341782019541282
14.5,0.00199497584028871,0.00302669414633904,0.00586370452973203,0.00345521380279412,0.00381912183958013,0.00184964129589602,0.00618269209910959,0.00817582494208129
14.75,0.00221702482223369,0.000772932870246395,0.00986949086249071,0.00156379796820243,0.00189865428258515,0.00264898733681856,0.00568008386903419,0.00638870149223688
15,0.00232327326768159,0.00432096599538621,0.0175754659224075,0.0100339220122587,0.00249842445049544,0.00906516994982607,0.0157964846559384,0.00528136232880162
15.25,0.00163000158018151,0.00493780364393232,0.00447026361072688,0.00193667091907312,0.00594884240416545,0.00549473767174158,0.00276219971371014,0.00641096553113633
15.5,0.00189156348950153,0.00268026159918378,0.00664791115869893,0.00421652788130346,0.00666082027935986,0.00324207739705517,0.00221520894586271,0.0050443152572229
15.75,0.0017689658909128,0.00262892452504917,0.00523814761001993,0.00611179170806875,0.00248983162984996,0.00479144645206491,0.00927142389821622,0.00386282703167752
16,0.00229059894855752,0.000979582486561064,0.0107728123959088,0.00507966124299209,0.00780495615072437,0.00647082308960092,0.00436069155962399,0.00501524892872047
16.25,0.00177311357679209,0.00389405079550745,0.00427094344123293,0.00248647742027023,0.00339163385607103,0.00795939538472088,0.00509100456938548,0.00429625943120869
16.5,0.00188783866038904,0.00318320356325492,0.00621217806008662,0.00257395373613299,0.00439907349142449,0.00610939936264361,0.00408298797887745,0.00229397441468409
16.75,0.00179738658714842,0.00160934256270557,0.00549381496399803,0.00857599669108496,0.00527450946651487,0.00482123497123417,0.00332671440773142,0.00843137813973588
17,0.00181664847806145,0.00660309953320492,0.00836885474138419,0.0127227168805686,0.00751740160030699,0.00454768550200524,0.0040663492622775,0.00166036930533825
17.25,0.00158615999086397,0.00246868237682879,0.00532188148356482,0.00180745040057275,0.00200726898129504,0.00479185529905851,0.00502281429942524,0.00545151103204402
17.5,0.00186882062665945,0.00151522609535969,0.00470189973546517,0.00250989775917477,0.00135307200873879,0.00512623832380903,0.00415837242577578,0.00679058524198198
17.75,0.00178620803195265,0.00244840816392399,0.000938239104500898,0.00134598181305026,0.00177988080657759,0.00794411057646093,0.0069581411694789,0.00201368804675518
18,0.00184407184567614,0.00628641439123576,0.00716448676398322,0.00669025634942981,0.00610316900210173,0.00147519229811163,0.00831467192524337,0.00833853330106276
18.25,0.00145510197366279,0.00218640118194602,0.00334444516201953,0.00505273474687943,0.0043546769408837,0.00702171797209183,0.00222582859395545,0.00560681667945768
18.5,0.00153014674599098,0.00160468095171428,0.00432622328184897,0.00256551117689429,0.00501965547532276,0.00399593697195937,0.004666709912096,0.00598903970203003
18.75,0.00168605184782722,0.00309164237418989,0.00193117601733244,0.00549003243273702,0.00442456946853656,0.00495186369100373,0.00511445936553583,0.00747570968605678
19,0.00166491762726464,0.00368704342968352,0.0118067845139228,0.00396297428001613,0.00392551289344212,0.00575626164860732,0.00937783044908409,0.00273356900278885
19.25,0.00127020196370645,0.00211333617338653,0.000132376823094102,0.0059655810867126,0.00242539175426543,0.00209834961437286,0.00495483232160207,0.00752895539384929
19.5,0.00161149748605458,0.00317322311061987,0.00478559232632446,0.00227079920774784,0.0023851161993831,0.00318022956227555,0.00733722817270379,0.00291237296735833
19.75,0.00175018612368793,0.00345716920506041,0.00368739154465897,0.00334542212767752,0.00185189759338165,0.00208229403543503,0.00652706326700874,0.00136394259842285
20,0.00137496553217852,0.00277443592422563,0.00263378365759685,0.00201577700398089,0.00291919620224915,0.00342385878493479,0.00868720869551101,0.00648823883294318
20.25,0.00138184664382781,0.00278155351808152,0.000852685804352079,0.00418269978540818,0.000377181982221378,0.00646520926228834,0.00492625768199008,0.0035862590221491
20.5,0.00151850650691019,0.00261259277490206,0.00416871268555564,0.00236353297088513,0.00309627436101451,0.00400299978806144,0.00283578857147758,0.00592322065392028
20.75,0.0016418602213672,0.00268913887381391,0.00546702666116475,0.00377924150315843,0.00266991860781963,0.00062511465064306,0.000899974458273769,0.000981353166916002
21,0.00143802173094014,0.00580624307411232,0.00704763383612228,0.00668497059235657,0.00201552054089271,0.00674412026836981,0.00577973647838268,0.00560909801896587
21.25,0.00126867327614811,0.0012665615977807,0.00292000377201148,0.00128311778246046,0.00566874128289961,0.00518917990960326,0.00412981765850291,0.00194601942207471
21.5,0.00145617638734085,0.00343928349220843,0.00158880390809818,0.0018525494242012,0.00332329616406027,0.00576370919741156,0.00233940915641157,0.00209318363031747
21.75,0.00160326340947086,0.00193600201170583,0.00367423022233708,0.00380309436570318,0.00459101743070631,0.000846047539705704,0.00387940939414573,0.00462624184092723
22,0.00127820413082674,0.00398260380342378,0.00461507409507557,0.00324459149568226,0.00153659235931332,0.00466624255810912,0.00813473361572646,0.00608257001416429
22.25,0.00134266085408371,0.00313542733355946,0.00643934847556826,0.00314571106699815,0.00582236656667847,0.0077197492564372,0.00392645070345629,0.000818510830731773
22.5,0.00149671804059821,0.000577943885656748,0.00407134496220161,0.00549621029743389,0.00466556665986502,0.000456793841126931,0.00109667265864835,0.00558213567634194
22.75,0.00161703922148291,0.00193300757756218,0.0051944812873049,0.000402443062831173,0.00193733903510145,0.00173722372979279,0.00652202130274524,0.00304261137638678
23,0.0012430344772139,0.00583702846375932,0.00271715924668614,0.00307247732025145,0.00109813022275495,0.003411676729963,0.00620592511108419,0.00246092789259952
23.25,0.00121105754711324,0.00131023259690679,0.00358421426087936,0.00634363869446632,0.00687280026529611,0.00378308124067728,0.001966035810124,0.00391478247426373
23.5,0.00131988453667991,0.00211271001440553,0.000711402202853844,0.00357496556745103,0.00512809317251046,0.00135107324729313,0.00282596642993343,0.00201455236684857
23.75,0.00138731850057029,0.00307957570392516,0.00322176252457206,0.0016868842876953,0.00177408548421164,0.00196445873001808,0.00359778547616178,0.00376795862732217
24,0.00118273786801301,0.00384041251533954,0.00282371784386335,0.00529324516395978,0.00342293147619661,0.00759543127020812,0.0068174460807646,0.00570091181899229
24.25,0.00121815586929905,0.0019424694754738,0.000877715056866302,0.00558448197007218,0.00225351843446693,0.00149079914200542,0.00301046572590518,0.00214267706864008
24.5,0.0012525823977783,0.00133925667805995,0.00497341633617536,0.000752174300788208,0.00274675169401321,0.0049999300547099,0.00263504013262456,0.0012583431877627
24.75,0.00144001706413925,0.00162471882064882,0.00683869678978968,0.00441363471801245,0.00416402959715672,0.00734761412425101,0.000810253894522464,0.00169118686457455
25,0.00105623163034424,0.00119836400786387,0.00210666949419618,0.00369545658643745,0.00513070729740431,0.00236251812228151,0.00445909157191207,0.00154740330101461
25.25,0.00129583330236344,0.00147506712580696,0.00161020580986308,0.00554483141953711,0.00280059743813541,0.00112918546610524,0.00189977599918903,0.00232424285984032
25.5,0.00133642332665277,0.000922569351695697,0.000687068203764463,0.00266305010925568,0.00431803053366673,0.00224148328238361,0.00201485177193748,0.00264481379064629
25.75,0.00144665855759346,0.00112224541889117,0.0025368210899877,0.00541161184806453,0.00423667277499886,0.008055981461981,0.00434175224196373,0.00222120076349128
26,0.00108606635813785,0.00268190791099443,0.0011593190589552,0.00368830513773881,0.00824224923648734,0.00210844178608162,0.00610296290793955,0.00341785737919805
26.25,0.00115112130374861,0.00189456761687149,0.00161616990312147,0.00386202314690593,0.00356940286733651,0.00189874577675004,0.00250457891207192,0.00476713483565158
26.5,0.00119972472843706,0.000800304309071511,0.0058873200345149,0.00484737315054195,0.00278367560852647,0.00121739008885936,0.000341809308011105,0.00335212459736222
26.75,0.00129182742554874,0.00193959839110602,0.00247540172991607,0.00284371952149285,0.00326984720286957,0.00592184796278275,0.00163100528778213,0.0030244035828677
27,0.00100010476189352,0.0038341326001608,0.00435253108233293,0.00244330869363548,0.0039843172987951,0.00492460471924944,0.00142215936138652,0.0051619205144371
27.25,0.0011354918590789,0.000844419581024483,0.00327829478442767,0.000860981942680759,0.00264353932753474,0.0042059295050355,0.000472914797364897,0.0029540383351227
27.5,0.00121688047249901,0.00039832160367431,0.00246359179880836,0.000633043447001404,0.00238047679023629,0.00222923511568679,0.00374009211331026,0.00380109827805786
27.75,0.00126911908665375,0.00092416534400975,0.0016057284923992,0.00158233850807594,0.000593509306124482,0.00330969012167658,0.00282876951494647,0.00260265674447014
28,0.000882699206102743,0.00173146059625556,0.0025703300100393,0.00204150223174194,0.00383458993940779,0.00657596441771729,0.00223003028414451,0.00300967096557318
28.25,0.0010979005049715,0.000920199454292222,0.00589192005930802,0.00110550633852035,0.00326766471114496,0.00601677441269421,0.00512156413710912,0.00206805644021935
28.5,0.00113713266139842,0.00157106533648691,0.0027349538380787,0.00447949008868117,0.00241453093310984,0.00217229369581065,0.00356098674995772,0.000877222987698867
28.75,0.00120878797200282,0.000912709218571603,0.00386159005627449,0.000821159615439097,0.000953046203432243,0.00300780242370898,0.0017373596329001,0.00315223092061528
29,0.000934010704785774,0.00193344361754355,0.00418192097609219,0.00134044516676498,0.00216422649597517,0.00709940651495161,0.00436111766339499,0.000712976340732204
29.25,0.00106165310760747,0.00208262843391354,0.00264492417769661,0.00332889752264029,0.00162152386717573,0.0017450031865813,0.00115852573951125,0.00304709309333312
29.5,0.00106911298424987,0.00242188351202908,0.00190237180942996,0.00304978928212769,0.00404679866719872,0.00259897464149273,0.00312517558101169,0.000878452860534631
29.75,0.00108087651454608,0.00133296069361257,0.00228075629245673,0.00251223292080661,0.00357112066983233,0.00256424720664097,0.00335613026094293,0.00178895461520932
30,0.000781434401275241,0.00196273768248445,0.00158896631090958,0.00283071108732728,0.00425198279970473,0.00264217130133993,0.00208322367139378,0.00167197185282638
30.25,0.00113490834816477,0.00149066287240425,0.00298490149281958,0.00361027087634771,0.000965402802216121,0.00180475195042393,0.00283181685417096,0.00217432901448907
30.5,0.00107584144628545,0.000697883322124013,0.00233850080306965,0.0011560983129965,0.00548116406595374,0.00222469669510283,0.00271725029513091,0.000475761134804519
30.75,0.00117925645126782,0.000442856291916299,0.00133210410095279,0.00143759343508738,0.00323522218236489,0.00299048523157714,0.000818242500423515,0.0023025189759658
31,0.000714075024774568,0.00126386400041932,0.000233897631871136,0.00384134750662864,0.00307937038460755,0.00438223036855493,0.00180992441285437,0.00495750583025833
31.25,0.00108660212697119,0.000477712521291731,0.0017150452890096,0.0011243055985847,0.000246935662659647,0.00345209724158281,0.00575095388519061,0.0024323752474387
31.5,0.00105886742872983,0.0015596612090644,0.000867340257349209,0.00246654647063664,0.00348097982631606,0.00412976461868502,0.00265820579344991,0.000455934412048715
31.75,0.0010600851833931,0.000510459760907194,0.00111502715791928,0.00184527946647689,0.00229219279993376,0.00260769549229558,0.000419681766933636,0.00246026075725446
32,0.000589450520661922,0.00149904273544641,0.00093861815964665,0.00142625738618305,0.00440953777345849,0.00268972098392146,0.00464054178201389,0.00056864840394757
32.25,0.00100760364084047,0.00084696911515987,0.00195382604980596,0.00212420957546729,0.00406736319938269,0.00284267321250321,0.00152454650709708,0.00254420266724909
32.5,0.00102137856414306,0.000243636174915781,0.0038518414226525,0.00401384171392032,0.00112184533352615,0.00101625440536614,0.00505896754962824,0.00076263094630905
32.75,0.00101339662501783,0.000566438795273415,0.000740608417656914,0.00379434310183428,0.0019734371298621,0.000111051032010242,0.00380640672578567,0.00306036594261522
33,0.000517007764547857,0.00039231605674678,0.00116027999696273,0.00246108496170459,0.00124651262628104,0.00554821924243755,0.00405996771659971,0.0054332577307583
33.25,0.00106046801101477,0.00080960811092032,0.00401118167432,0.00207928609212114,0.00251511878572785,0.00356979835577959,0.000859410985798474,0.00188136082376566
33.5,0.00101122898591933,0.00274561174911025,0.00302335008219292,0.00490550094364661,0.00329231133046216,0.00101798321289532,0.00286543551609543,0.00320927184897885
33.75,0.0010228427471567,0.00103703538806566,0.000913214638100313,0.000442472966220121,0.00146898671255927,0.000494595147378093,0.00243304893289393,0.00328892189840032
34,0.000487418309621414,0.000670144648898888,0.002389109997251,0.00200833855510644,0.00157199389233236,0.00104300509772226,0.00366724725807128,0.00155671013626475
34.25,0.000881237187329727,0.000996524518288506,0.00232232046400224,0.00185885388491705,0.000256413983289924,0.00209196482159295,0.00168414953109377,0.00126933995364813
34.5,0.000892138157832045,0.00215019367073357,0.00496606567471255,0.00265623705471207,0.000466403741191596,0.00139195183713683,0.000385182472202252,0.00421519750182941
34.75,0.000829016244547097,0.0010922663635681,0.00235735254851914,0.0020193669232795,0.00141071671134108,0.00236292291672824,0.00287123562095063,0.00218660639500521
35,0.000457288369641252,0.000840309006211079,0.00295373255832081,0.00224254131832554,0.00388873596210138,0.0037016360820831,0.00280537569502009,0.0029022828437486
35.25,0.00084553309947756,0.0012738507002655,0.00124990379581094,0.00155031406397379,0.000315697480199437,0.000915178499425117,0.0022259662108579,0.00207802478744945
35.5,0.000803310088010688,0.000591809026418457,0.0051461976001718,0.00206996234310464,0.00127834969031223,0.00041212326583395,0.00104512906131927,0.00235202688713874
35.75,0.000779574688408857,0.000453938320862803,0.00378423121576595,0.00185170520037721,0.00138732023094302,0.004290741738265,0.00457686756350804,0.00440772054310139
36,0.000463383122240609,0.0004611026638022,0.00259390115753667,0.00266159666646873,0.00280099220351857,0.00193591085436971,0.0026455242240716,0.00424593477861538
36.25,0.000760569285237268,0.000441386227449525,0.00272102483217658,0.000368950314252981,0.00145451400288302,0.00259871551377534,0.0025457231528833,0.000815143632869129
36.5,0.000717889592005868,0.00137187327864152,0.000484120206616015,0.00179630743947739,0.0048272782963361,0.00146970226774689,0.0018336412208449,0.00277450231155387
36.75,0.000696588034300911,0.000929488899525565,0.002367821575992,0.00118685093560295,0.00155556789485756,0.00292075028671191,0.00262841487155999,0.00283877955270591
37,0.000350101026941735,0.000482714343604381,0.00220925008874434,0.00146020703017085,0.00266881346114136,0.00306329894328196,0.000672602381732232,0.00234808257341244
37.25,0.00069512708916134,0.00130582160338553,0.00167643790233668,0.00229771783356535,0.00219121925843667,0.000270203188712246,0.00258138453908595,0.00106132120072669
37.5,0.000694813005681699,0.00158843203915361,0.00308329918086309,0.00201520721593671,0.00299129726632018,0.00135283183094232,0.00152477648102039,0.00182045571400426
37.75,0.00065455401891542,0.00126934192771416,0.00212531653594259,0.00148105687017357,0.00365624675938465,0.00200539428426239,0.00383375892840194,0.00197854706905022
38,0.000322926837587105,0.000578982639242238,0.0028254532282695,0.00123375331786159,0.00397796608223541,0.00381434779796018,0.00147118019278344,0.00312168066316685
38.25,0.000755960361878824,0.0012590352465301,0.00131451401617216,0.00435083765620697,0.00108483954310708,0.00170561821955371,0.000985050543107224,0.000923145393054942
38.5,0.000722428706668911,0.00145098849003193,0.00273479688170283,0.00116413205234365,0.00202424846555152,0.000780744875903671,0.00148567640523439,0.00114054697357964
38.75,0.000774523670851366,0.00111260552786719,0.0014786050441102,0.000894801547173898,0.0025208115415276,0.00089901870760172,0.00137813057978447,0.000883361725268482
39,0.000307107341444584,0.00118003682631017,0.00185056365188549,0.00199420609913635,0.00243440455497077,0.00210548075891376,0.000779346550648347,0.000845408415875938
39.25,0.000727572339124239,0.00111574298684875,0.00144599212925228,0.00350648766414535,0.00042566699027713,0.00144466746629477,0.000385976837984006,0.00261795893992767
39.5,0.000779201870021333,0.000960531989874386,0.00311471816548012,0.00442936346407622,0.00204706284371818,0.00252862533414,0.00238596168559663,0.00201512160316171
39.75,0.000746358225928567,0.000137253433266478,0.00210934039801622,0.00386951031736668,0.00163938425643297,0.00203837716870064,0.00231091758166363,0.00184717166696627
40,0.000100986459296484,0.000686922381431552,0.00174860307588427,0.00302593543922084,0.00237621131108957,0.00265991626345791,0.00236555295948435,0.00455441329555982
40.25,0.000732092487528703,0.00161551052258401,0.00230785219403981,0.00161901098583845,0.000303495779301424,0.000534659661369915,0.00247683031521622,0.00157498407096116
40.5,0.000748619535104586,0.000860898048149243,0.00143135034814364,0.00407213531029516,0.00281765797850607,0.00196285822846716,0.00115514457888346,0.00040792871059654
40.75,0.000739224233623846,0.00139770784747949,0.00117397572845629,0.00344291519969895,0.00299802714593576,0.00121524892746786,0.00230396981758488,0.000883658170013918
41,0.000205774725294388,0.00119077669825015,0.00136631092617783,0.00203624007226276,0.00226972549080551,0.00247867887427036,0.00343790133038545,0.00198425131351785
41.25,0.000708573398933252,0.000612044292324167,0.00333212374020455,0.00155709083774299,0.00137214455822375,0.00288154880614681,0.00293941977881889,0.00230891484174596
41.5,0.000707063981245086,0.000596127579760737,0.00170382176355888,0.00024475871923558,0.00151039178746262,0.000552858987920229,0.00214682767055893,0.0014101284450463
41.75,0.000731734296300702,0.00155639818584478,0.002021507081501,0.000437398070320983,0.00115849488290439,0.0021025724372757,0.00161457876847805,0.00121362233049319
42,0.000188785353259708,0.00113380490181227,0.00119119123431209,0.000597888511150955,0.000874491223151874,0.00220076441745986,0.00150783686031248,0.00203295052283409
42.25,0.000708881324005004,0.00079855893536034,0.001924172629904,0.00215909979834966,0.00117183201586912,0.00135685795451956,0.0042447899477167,0.000381119257671867
42.5,0.000721767449040497,0.00140694076775363,0.00147943619721825,0.00138228053603619,0.000441672882234926,0.00242474033595222,0.00172087905782892,0.00101924625832794
42.75,0.000685788288352324,0.00126860688751335,0.00129148972338324,0.00158306552019203,0.0010151037603243,0.00211523581008666,0.000337249015793764,0.00106272622420396
43,0.000207573136774478,0.00123861778377235,0.00129482862834154,0.00200214003450746,0.00127778057721033,0.000653965676280198,0.001710778816763,0.00106705032205114
43.25,0.000674147517191617,0.000966837688671062,0.000846402460493342,0.00179635390828311,0.00331265061679209,0.00152284139882811,0.00344206106426407,0.00260238034978138
43.5,0.000630195247601543,0.000576621200176443,0.0013836737330091,0.000518990663903372,0.00161242618700572,0.000554172706108442,0.00223766400150074,0.00211297911654928
43.75,0.000649379138226878,0.00158735703562276,0.00228499637356711,0.00139076421373391,0.0013421117194066,0.00262900485899043,0.00163419044954054,0.00169592974493223
44,0.000447488196858342,0.00123124043352399,0.000498870450472356,0.00247812552371598,0.00217651675600605,0.00317660280155025,0.000624696926079991,0.000499031720165969
44.25,0.000659779465223878,0.00043515878735645,0.00120155073233982,0.00050338401699698,0.000668640426407373,0.00108369490606491,0.00283448532506055,0.00191657489689496
44.5,0.000671362845373744,0.000845411534238316,0.00113973993662467,0.00198120893175244,0.00184579780937734,0.000642456869611689,0.000575317406924368,0.0029401638010701
44.75,0.000708921416676824,0.000922711277087106,0.000466058952223566,0.00151140711981958,0.000849294658961395,0.00127906570522963,0.000919802615536115,0.00169925749407083
45,0.000345660434440068,0.00128965406840702,0.00121179335676082,0.00241603235335534,0.00228171250117014,0.000319324603103667,0.00100084860915411,0.00199306940820952
45.25,0.000728324658399703,0.000836843201666247,0.00173191560418548,0.000827904110270083,0.00342105272217395,0.00187691690994842,0.0040485767599707,0.00182729451764719
45.5,0.000711331735090399,0.000958470958809858,0.00102587912968534,0.000585031268484189,0.0025362167250622,0.00195121288013055,0.000869079113378378,0.00197779449010628
